LECROYWR64Xi,10075,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,05-Dec-2013 13:17:43,0                 
Time,Ampl
4.57998685e-005,0.00026879
4.58000685e-005,0.00026879
4.58002685e-005,-0.000537579
4.58004685e-005,-0.00026879
4.58006685e-005,-0.000806369
4.58008685e-005,-0.00026879
4.58010685e-005,-0.00107516
4.58012685e-005,-0.00161274
4.58014685e-005,-0.00161274
4.58016685e-005,-0.00107516
4.58018685e-005,-0.00107516
4.58020685e-005,-0.00107516
4.58022685e-005,-0.00161274
4.58024685e-005,-0.00188153
4.58026685e-005,-0.00107516
4.58028685e-005,-0.000806369
4.58030685e-005,-0.00107516
4.58032685e-005,-0.000806369
4.58034685e-005,-0.00134395
4.58036685e-005,-0.00134395
4.58038685e-005,-0.00107516
4.58040685e-005,-0.00134395
4.58042685e-005,-0.00134395
4.58044685e-005,-0.00134395
4.58046685e-005,-0.00161274
4.58048685e-005,-0.00107516
4.58050685e-005,-0.00107516
4.58052685e-005,-0.000537579
4.58054685e-005,-0.000537579
4.58056685e-005,-0.000537579
4.58058685e-005,-0.000537579
4.58060685e-005,-0.000806369
4.58062685e-005,-0.00134395
4.58064685e-005,-0.00215032
4.58066685e-005,-0.00188153
4.58068685e-005,-0.00134395
4.58070685e-005,-0.00134395
4.58072685e-005,-0.00188153
4.58074685e-005,-0.00215032
4.58076685e-005,-0.00215032
4.58078685e-005,-0.00241911
4.58080685e-005,-0.00241911
4.58082685e-005,-0.0026879
4.58084685e-005,-0.0026879
4.58086685e-005,-0.0026879
4.58088685e-005,-0.0026879
4.58090685e-005,-0.00215032
4.58092685e-005,-0.00215032
4.58094685e-005,-0.00215032
4.58096685e-005,-0.00215032
4.58098685e-005,-0.00188153
4.58100685e-005,-0.00161274
4.58102685e-005,-0.00107516
4.58104685e-005,-0.00107516
4.58106685e-005,-0.000537579
4.58108685e-005,0
4.58110685e-005,0.000537579
4.58112685e-005,0.00107516
4.58114685e-005,0.000806369
4.58116685e-005,0.00107516
4.58118685e-005,0.000537579
4.58120685e-005,0.000537579
4.58122685e-005,0.000806369
4.58124685e-005,0.00161274
4.58126685e-005,0.00161274
4.58128685e-005,0.00215032
4.58130685e-005,0.00161274
4.58132685e-005,0.00107516
4.58134685e-005,0.000806369
4.58136685e-005,0.00107516
4.58138685e-005,0.00026879
4.58140685e-005,0.000537579
4.58142685e-005,0
4.58144685e-005,0
4.58146685e-005,0.000537579
4.58148685e-005,0.000537579
4.58150685e-005,0.000806369
4.58152685e-005,0.000806369
4.58154685e-005,0.000537579
4.58156685e-005,0
4.58158685e-005,-0.00026879
4.58160685e-005,-0.00026879
4.58162685e-005,0
4.58164685e-005,0
4.58166685e-005,-0.00026879
4.58168685e-005,-0.000537579
4.58170685e-005,-0.00134395
4.58172685e-005,-0.00134395
4.58174685e-005,-0.00107516
4.58176685e-005,-0.00026879
4.58178685e-005,0
4.58180685e-005,-0.000537579
4.58182685e-005,-0.000537579
4.58184685e-005,-0.00026879
4.58186685e-005,0.00026879
4.58188685e-005,0.000806369
4.58190685e-005,0.00026879
4.58192685e-005,0
4.58194685e-005,-0.000806369
4.58196685e-005,-0.00107516
4.58198685e-005,-0.00134395
4.58200685e-005,-0.00134395
4.58202685e-005,-0.00134395
4.58204685e-005,-0.00188153
4.58206685e-005,-0.00188153
4.58208685e-005,-0.00188153
4.58210685e-005,-0.00215032
4.58212685e-005,-0.00215032
4.58214685e-005,-0.00241911
4.58216685e-005,-0.00215032
4.58218685e-005,-0.00241911
4.58220685e-005,-0.0026879
4.58222685e-005,-0.00322548
4.58224685e-005,-0.00322548
4.58226685e-005,-0.0026879
4.58228685e-005,-0.00295669
4.58230685e-005,-0.00215032
4.58232685e-005,-0.0026879
4.58234685e-005,-0.00215032
4.58236685e-005,-0.00215032
4.58238685e-005,-0.00188153
4.58240685e-005,-0.00161274
4.58242685e-005,-0.00188153
4.58244685e-005,-0.00134395
4.58246685e-005,-0.000537579
4.58248685e-005,0.00026879
4.58250685e-005,0.000537579
4.58252685e-005,0.00026879
4.58254685e-005,0.000806369
4.58256685e-005,0.000806369
4.58258685e-005,0.000806369
4.58260685e-005,0.00161274
4.58262685e-005,0.00188153
4.58264685e-005,0.00161274
4.58266685e-005,0.00188153
4.58268685e-005,0.00215032
4.58270685e-005,0.00241911
4.58272685e-005,0.00215032
4.58274685e-005,0.00107516
4.58276685e-005,0.000806369
4.58278685e-005,0.00107516
4.58280685e-005,0.00134395
4.58282685e-005,0.00161274
4.58284685e-005,0.00107516
4.58286685e-005,0.00134395
4.58288685e-005,0.00107516
4.58290685e-005,0.000806369
4.58292685e-005,0.000537579
4.58294685e-005,0.00026879
4.58296685e-005,-0.000537579
4.58298685e-005,-0.000806369
4.58300685e-005,-0.00161274
4.58302685e-005,-0.000806369
4.58304685e-005,-0.00107516
4.58306685e-005,-0.000537579
4.58308685e-005,-0.000806369
4.58310685e-005,-0.000537579
4.58312685e-005,-0.000537579
4.58314685e-005,-0.00107516
4.58316685e-005,-0.00107516
4.58318685e-005,-0.00107516
4.58320685e-005,-0.00134395
4.58322685e-005,-0.000806369
4.58324685e-005,-0.000537579
4.58326685e-005,-0.000537579
4.58328685e-005,-0.000537579
4.58330685e-005,-0.00107516
4.58332685e-005,-0.00161274
4.58334685e-005,-0.00215032
4.58336685e-005,-0.00215032
4.58338685e-005,-0.00241911
4.58340685e-005,-0.00295669
4.58342685e-005,-0.00322548
4.58344685e-005,-0.00349427
4.58346685e-005,-0.00349427
4.58348685e-005,-0.00376306
4.58350685e-005,-0.00349427
4.58352685e-005,-0.00376306
4.58354685e-005,-0.00376306
4.58356685e-005,-0.00376306
4.58358685e-005,-0.00430063
4.58360685e-005,-0.00376306
4.58362685e-005,-0.00403185
4.58364685e-005,-0.00403185
4.58366685e-005,-0.00376306
4.58368685e-005,-0.0026879
4.58370685e-005,-0.00295669
4.58372685e-005,-0.00215032
4.58374685e-005,-0.00161274
4.58376685e-005,-0.00215032
4.58378685e-005,-0.00188153
4.58380685e-005,-0.00134395
4.58382685e-005,-0.00107516
4.58384685e-005,-0.00107516
4.58386685e-005,-0.000806369
4.58388685e-005,0.00026879
4.58390685e-005,-0.000537579
4.58392685e-005,0.00026879
4.58394685e-005,0.00026879
4.58396685e-005,0.000537579
4.58398685e-005,0.000806369
4.58400685e-005,0.000537579
4.58402685e-005,0.000537579
4.58404685e-005,0.000537579
4.58406685e-005,0.000537579
4.58408685e-005,-0.000537579
4.58410685e-005,-0.00107516
4.58412685e-005,-0.00161274
4.58414685e-005,-0.0026879
4.58416685e-005,-0.00215032
4.58418685e-005,-0.00295669
4.58420685e-005,-0.00295669
4.58422685e-005,-0.00295669
4.58424685e-005,-0.00349427
4.58426685e-005,-0.00295669
4.58428685e-005,-0.00241911
4.58430685e-005,-0.00188153
4.58432685e-005,-0.00161274
4.58434685e-005,-0.00215032
4.58436685e-005,-0.00161274
4.58438685e-005,-0.00188153
4.58440685e-005,-0.00134395
4.58442685e-005,-0.000537579
4.58444685e-005,-0.000806369
4.58446685e-005,-0.000537579
4.58448685e-005,-0.00026879
4.58450685e-005,-0.00026879
4.58452685e-005,-0.00026879
4.58454685e-005,-0.000537579
4.58456685e-005,-0.000537579
4.58458685e-005,-0.00107516
4.58460685e-005,-0.00107516
4.58462685e-005,-0.00134395
4.58464685e-005,-0.00161274
4.58466685e-005,-0.00161274
4.58468685e-005,-0.00188153
4.58470685e-005,-0.00188153
4.58472685e-005,-0.0026879
4.58474685e-005,-0.00241911
4.58476685e-005,-0.00215032
4.58478685e-005,-0.0026879
4.58480685e-005,-0.0026879
4.58482685e-005,-0.0026879
4.58484685e-005,-0.00241911
4.58486685e-005,-0.00188153
4.58488685e-005,-0.00161274
4.58490685e-005,-0.00107516
4.58492685e-005,-0.00107516
4.58494685e-005,-0.00107516
4.58496685e-005,-0.00134395
4.58498685e-005,-0.00107516
4.58500685e-005,-0.000537579
4.58502685e-005,-0.000537579
4.58504685e-005,0
4.58506685e-005,-0.00026879
4.58508685e-005,0.00026879
4.58510685e-005,0.00026879
4.58512685e-005,0.000537579
4.58514685e-005,0.00026879
4.58516685e-005,0
4.58518685e-005,0
4.58520685e-005,0.000537579
4.58522685e-005,0
4.58524685e-005,0
4.58526685e-005,0
4.58528685e-005,-0.000806369
4.58530685e-005,-0.00134395
