LECROYWR64Xi,10075,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,05-Dec-2013 14:01:19,0                 
Time,Ampl
4.57999167e-005,-0.00161274
4.58001167e-005,-0.00188153
4.58003167e-005,-0.00188153
4.58005167e-005,-0.00134395
4.58007167e-005,-0.00134395
4.58009167e-005,-0.00188153
4.58011167e-005,-0.00161274
4.58013167e-005,-0.00107516
4.58015167e-005,-0.00107516
4.58017167e-005,-0.000806369
4.58019167e-005,-0.00134395
4.58021167e-005,-0.000806369
4.58023167e-005,-0.00026879
4.58025167e-005,-0.00026879
4.58027167e-005,-0.000537579
4.58029167e-005,0
4.58031167e-005,0.000537579
4.58033167e-005,0
4.58035167e-005,0.00026879
4.58037167e-005,0.00026879
4.58039167e-005,0.000537579
4.58041167e-005,0.00026879
4.58043167e-005,-0.00026879
4.58045167e-005,-0.00026879
4.58047167e-005,-0.000537579
4.58049167e-005,-0.00107516
4.58051167e-005,-0.00161274
4.58053167e-005,-0.00107516
4.58055167e-005,-0.00107516
4.58057167e-005,-0.00134395
4.58059167e-005,-0.00107516
4.58061167e-005,-0.000806369
4.58063167e-005,-0.00134395
4.58065167e-005,-0.00107516
4.58067167e-005,-0.00134395
4.58069167e-005,-0.00134395
4.58071167e-005,-0.00161274
4.58073167e-005,-0.00188153
4.58075167e-005,-0.00161274
4.58077167e-005,-0.00134395
4.58079167e-005,-0.00134395
4.58081167e-005,-0.00134395
4.58083167e-005,-0.00188153
4.58085167e-005,-0.00188153
4.58087167e-005,-0.00161274
4.58089167e-005,-0.00134395
4.58091167e-005,-0.00134395
4.58093167e-005,-0.00161274
4.58095167e-005,-0.00107516
4.58097167e-005,-0.00107516
4.58099167e-005,-0.00161274
4.58101167e-005,-0.00107516
4.58103167e-005,-0.000537579
4.58105167e-005,0
4.58107167e-005,-0.000537579
4.58109167e-005,-0.000537579
4.58111167e-005,-0.000806369
4.58113167e-005,-0.00026879
4.58115167e-005,-0.00026879
4.58117167e-005,-0.000537579
4.58119167e-005,0
4.58121167e-005,-0.00026879
4.58123167e-005,-0.00026879
4.58125167e-005,-0.000537579
4.58127167e-005,-0.000806369
4.58129167e-005,-0.000806369
4.58131167e-005,-0.000537579
4.58133167e-005,-0.000537579
4.58135167e-005,-0.00026879
4.58137167e-005,0
4.58139167e-005,0.00026879
4.58141167e-005,0.00026879
4.58143167e-005,0.000806369
4.58145167e-005,0.000537579
4.58147167e-005,0.00026879
4.58149167e-005,0.000537579
4.58151167e-005,0.000537579
4.58153167e-005,0.000537579
4.58155167e-005,0.000537579
4.58157167e-005,0.000537579
4.58159167e-005,0.000537579
4.58161167e-005,0
4.58163167e-005,-0.000537579
4.58165167e-005,-0.00134395
4.58167167e-005,-0.00107516
4.58169167e-005,-0.00107516
4.58171167e-005,-0.00134395
4.58173167e-005,-0.000806369
4.58175167e-005,-0.00107516
4.58177167e-005,-0.00107516
4.58179167e-005,-0.000806369
4.58181167e-005,-0.00134395
4.58183167e-005,-0.00161274
4.58185167e-005,-0.00134395
4.58187167e-005,-0.00134395
4.58189167e-005,-0.00134395
4.58191167e-005,-0.00107516
4.58193167e-005,-0.00188153
4.58195167e-005,-0.00107516
4.58197167e-005,-0.00134395
4.58199167e-005,-0.00134395
4.58201167e-005,-0.00188153
4.58203167e-005,-0.00134395
4.58205167e-005,-0.00161274
4.58207167e-005,-0.00161274
4.58209167e-005,-0.00107516
4.58211167e-005,-0.00107516
4.58213167e-005,-0.00134395
4.58215167e-005,-0.000806369
4.58217167e-005,-0.00107516
4.58219167e-005,-0.000806369
4.58221167e-005,-0.00026879
4.58223167e-005,-0.000537579
4.58225167e-005,-0.00107516
4.58227167e-005,-0.000806369
4.58229167e-005,-0.000537579
4.58231167e-005,-0.00026879
4.58233167e-005,0
4.58235167e-005,0.00026879
4.58237167e-005,0
4.58239167e-005,0
4.58241167e-005,0.000537579
4.58243167e-005,0
4.58245167e-005,0
4.58247167e-005,-0.00026879
4.58249167e-005,-0.000537579
4.58251167e-005,-0.000806369
4.58253167e-005,-0.000806369
4.58255167e-005,-0.00026879
4.58257167e-005,0
4.58259167e-005,-0.00026879
4.58261167e-005,-0.00026879
4.58263167e-005,0
4.58265167e-005,-0.00026879
4.58267167e-005,-0.00026879
4.58269167e-005,-0.00026879
4.58271167e-005,-0.000537579
4.58273167e-005,-0.000806369
4.58275167e-005,-0.000537579
4.58277167e-005,-0.000537579
4.58279167e-005,-0.00107516
4.58281167e-005,-0.000806369
4.58283167e-005,-0.00161274
4.58285167e-005,-0.00161274
4.58287167e-005,-0.00188153
4.58289167e-005,-0.00215032
4.58291167e-005,-0.0026879
4.58293167e-005,-0.00188153
4.58295167e-005,-0.00188153
4.58297167e-005,-0.00215032
4.58299167e-005,-0.00188153
4.58301167e-005,-0.00161274
4.58303167e-005,-0.00161274
4.58305167e-005,-0.00134395
4.58307167e-005,-0.00161274
4.58309167e-005,-0.00161274
4.58311167e-005,-0.000806369
4.58313167e-005,-0.00107516
4.58315167e-005,-0.000806369
4.58317167e-005,-0.000537579
4.58319167e-005,-0.00026879
4.58321167e-005,0
4.58323167e-005,0.000537579
4.58325167e-005,0
4.58327167e-005,-0.00026879
4.58329167e-005,0.00026879
4.58331167e-005,-0.00026879
4.58333167e-005,-0.00026879
4.58335167e-005,0.00026879
4.58337167e-005,0
4.58339167e-005,-0.00026879
4.58341167e-005,0.00026879
4.58343167e-005,-0.000537579
4.58345167e-005,-0.000806369
4.58347167e-005,-0.000806369
4.58349167e-005,-0.000806369
4.58351167e-005,-0.00134395
4.58353167e-005,-0.000806369
4.58355167e-005,-0.00107516
4.58357167e-005,-0.00026879
4.58359167e-005,-0.00026879
4.58361167e-005,0
4.58363167e-005,-0.00026879
4.58365167e-005,0.00026879
4.58367167e-005,-0.00026879
4.58369167e-005,-0.000537579
4.58371167e-005,-0.000537579
4.58373167e-005,-0.00026879
4.58375167e-005,-0.00026879
4.58377167e-005,-0.00026879
4.58379167e-005,-0.00026879
4.58381167e-005,0
4.58383167e-005,0
4.58385167e-005,-0.000806369
4.58387167e-005,-0.000806369
4.58389167e-005,-0.000806369
4.58391167e-005,-0.000806369
4.58393167e-005,-0.00026879
4.58395167e-005,-0.00026879
4.58397167e-005,-0.000537579
4.58399167e-005,-0.00026879
4.58401167e-005,0
4.58403167e-005,0.00026879
4.58405167e-005,0
4.58407167e-005,0.00026879
4.58409167e-005,-0.000537579
4.58411167e-005,-0.00026879
4.58413167e-005,0
4.58415167e-005,0
4.58417167e-005,-0.00026879
4.58419167e-005,-0.00026879
4.58421167e-005,-0.000537579
4.58423167e-005,-0.00026879
4.58425167e-005,0
4.58427167e-005,0
4.58429167e-005,-0.00026879
4.58431167e-005,0
4.58433167e-005,0.000537579
4.58435167e-005,-0.000806369
4.58437167e-005,-0.000537579
4.58439167e-005,-0.000806369
4.58441167e-005,-0.00161274
4.58443167e-005,-0.00134395
4.58445167e-005,-0.00107516
4.58447167e-005,-0.00107516
4.58449167e-005,-0.000806369
4.58451167e-005,-0.00134395
4.58453167e-005,-0.00215032
4.58455167e-005,-0.00161274
4.58457167e-005,-0.00161274
4.58459167e-005,-0.00134395
4.58461167e-005,-0.00134395
4.58463167e-005,-0.00134395
4.58465167e-005,-0.00161274
4.58467167e-005,-0.00161274
4.58469167e-005,-0.00161274
4.58471167e-005,-0.00161274
4.58473167e-005,-0.00161274
4.58475167e-005,-0.00161274
4.58477167e-005,-0.00188153
4.58479167e-005,-0.00188153
4.58481167e-005,-0.00161274
4.58483167e-005,-0.00161274
4.58485167e-005,-0.00215032
4.58487167e-005,-0.00188153
4.58489167e-005,-0.00161274
4.58491167e-005,-0.00188153
4.58493167e-005,-0.00161274
4.58495167e-005,-0.00161274
4.58497167e-005,-0.00107516
4.58499167e-005,-0.00107516
4.58501167e-005,-0.00161274
4.58503167e-005,-0.000806369
4.58505167e-005,-0.000537579
4.58507167e-005,-0.00107516
4.58509167e-005,-0.00026879
4.58511167e-005,0.00026879
4.58513167e-005,0.000537579
4.58515167e-005,0.00026879
4.58517167e-005,0
4.58519167e-005,0
4.58521167e-005,0.00026879
4.58523167e-005,0
4.58525167e-005,0.00026879
4.58527167e-005,0.00026879
4.58529167e-005,0
4.58531167e-005,-0.00026879
4.58533167e-005,-0.00026879
4.58535167e-005,-0.000537579
4.58537167e-005,0.000537579
4.58539167e-005,0.00026879
4.58541167e-005,0.00026879
4.58543167e-005,0.000537579
4.58545167e-005,0
4.58547167e-005,-0.00107516
4.58549167e-005,-0.00134395
4.58551167e-005,-0.00107516
4.58553167e-005,-0.00134395
4.58555167e-005,-0.00107516
4.58557167e-005,-0.00107516
4.58559167e-005,-0.00134395
4.58561167e-005,-0.00161274
4.58563167e-005,-0.00241911
4.58565167e-005,-0.00241911
4.58567167e-005,-0.00295669
4.58569167e-005,-0.0026879
4.58571167e-005,-0.00295669
4.58573167e-005,-0.00295669
4.58575167e-005,-0.00241911
4.58577167e-005,-0.00215032
4.58579167e-005,-0.00188153
4.58581167e-005,-0.00188153
4.58583167e-005,-0.00134395
4.58585167e-005,-0.00188153
4.58587167e-005,-0.00107516
4.58589167e-005,-0.000806369
4.58591167e-005,-0.000537579
4.58593167e-005,-0.00026879
4.58595167e-005,-0.00026879
4.58597167e-005,0
4.58599167e-005,0
4.58601167e-005,0.00026879
4.58603167e-005,0.000537579
4.58605167e-005,0
4.58607167e-005,-0.000806369
4.58609167e-005,0.00026879
4.58611167e-005,0.00026879
4.58613167e-005,-0.00026879
4.58615167e-005,-0.00026879
4.58617167e-005,0.00026879
4.58619167e-005,-0.00026879
4.58621167e-005,-0.000537579
4.58623167e-005,-0.000537579
4.58625167e-005,-0.000537579
4.58627167e-005,-0.000806369
4.58629167e-005,-0.00134395
4.58631167e-005,-0.00107516
4.58633167e-005,-0.00134395
4.58635167e-005,-0.000806369
4.58637167e-005,-0.00134395
4.58639167e-005,-0.00134395
4.58641167e-005,-0.000537579
4.58643167e-005,-0.000806369
4.58645167e-005,-0.00107516
4.58647167e-005,-0.00107516
4.58649167e-005,-0.00107516
4.58651167e-005,-0.00107516
4.58653167e-005,-0.00107516
4.58655167e-005,-0.00161274
4.58657167e-005,-0.00134395
4.58659167e-005,-0.00107516
4.58661167e-005,-0.00161274
4.58663167e-005,-0.00161274
4.58665167e-005,-0.00134395
4.58667167e-005,-0.00161274
4.58669167e-005,-0.00161274
4.58671167e-005,-0.00134395
4.58673167e-005,-0.00107516
4.58675167e-005,-0.00107516
4.58677167e-005,0
4.58679167e-005,-0.00026879
4.58681167e-005,-0.00026879
4.58683167e-005,-0.00026879
4.58685167e-005,-0.00026879
4.58687167e-005,-0.00026879
4.58689167e-005,-0.000537579
4.58691167e-005,-0.00026879
4.58693167e-005,-0.000806369
4.58695167e-005,-0.000806369
4.58697167e-005,-0.000806369
4.58699167e-005,-0.00161274
4.58701167e-005,-0.00107516
4.58703167e-005,-0.00161274
4.58705167e-005,-0.00215032
4.58707167e-005,-0.00241911
4.58709167e-005,-0.00188153
4.58711167e-005,-0.00188153
4.58713167e-005,-0.00134395
4.58715167e-005,-0.00107516
4.58717167e-005,-0.00134395
4.58719167e-005,-0.000806369
4.58721167e-005,-0.000806369
4.58723167e-005,-0.000537579
4.58725167e-005,-0.00026879
4.58727167e-005,-0.000537579
4.58729167e-005,-0.00026879
4.58731167e-005,-0.00026879
4.58733167e-005,-0.000537579
4.58735167e-005,-0.000537579
4.58737167e-005,-0.000537579
4.58739167e-005,-0.000537579
4.58741167e-005,-0.00107516
4.58743167e-005,-0.000537579
4.58745167e-005,-0.00134395
4.58747167e-005,-0.00134395
4.58749167e-005,-0.00161274
4.58751167e-005,-0.00188153
4.58753167e-005,-0.00188153
4.58755167e-005,-0.00161274
4.58757167e-005,-0.00161274
4.58759167e-005,-0.00188153
4.58761167e-005,-0.00161274
4.58763167e-005,-0.00215032
4.58765167e-005,-0.00161274
4.58767167e-005,-0.00161274
4.58769167e-005,-0.00161274
4.58771167e-005,-0.00161274
4.58773167e-005,-0.00134395
4.58775167e-005,-0.00134395
4.58777167e-005,-0.00161274
4.58779167e-005,-0.000806369
4.58781167e-005,-0.00026879
4.58783167e-005,-0.000806369
4.58785167e-005,0
4.58787167e-005,-0.00026879
4.58789167e-005,-0.000537579
4.58791167e-005,-0.00026879
4.58793167e-005,-0.000806369
4.58795167e-005,0
4.58797167e-005,0.00026879
4.58799167e-005,0.00026879
4.58801167e-005,0
4.58803167e-005,0.000537579
4.58805167e-005,0.000537579
4.58807167e-005,0.000537579
4.58809167e-005,0.00026879
4.58811167e-005,0.000537579
4.58813167e-005,0
4.58815167e-005,-0.000806369
4.58817167e-005,-0.000537579
4.58819167e-005,-0.00026879
4.58821167e-005,0.00026879
4.58823167e-005,0
4.58825167e-005,-0.000806369
4.58827167e-005,-0.000537579
4.58829167e-005,-0.000806369
4.58831167e-005,-0.00134395
4.58833167e-005,-0.00134395
4.58835167e-005,-0.00161274
4.58837167e-005,-0.00134395
4.58839167e-005,-0.000806369
4.58841167e-005,-0.00107516
4.58843167e-005,-0.00107516
4.58845167e-005,-0.000806369
4.58847167e-005,-0.000806369
4.58849167e-005,-0.00107516
4.58851167e-005,-0.00107516
4.58853167e-005,-0.000806369
4.58855167e-005,-0.00107516
4.58857167e-005,-0.00026879
4.58859167e-005,-0.000806369
4.58861167e-005,-0.000806369
4.58863167e-005,-0.000537579
4.58865167e-005,-0.00134395
4.58867167e-005,-0.00188153
4.58869167e-005,-0.00134395
4.58871167e-005,-0.00134395
4.58873167e-005,-0.00107516
4.58875167e-005,-0.000806369
4.58877167e-005,-0.00134395
4.58879167e-005,-0.00134395
4.58881167e-005,-0.000806369
4.58883167e-005,-0.00107516
4.58885167e-005,-0.00107516
4.58887167e-005,-0.000537579
4.58889167e-005,-0.000806369
4.58891167e-005,-0.00107516
4.58893167e-005,-0.000806369
4.58895167e-005,-0.00107516
4.58897167e-005,-0.00134395
4.58899167e-005,-0.000537579
4.58901167e-005,-0.00107516
4.58903167e-005,-0.000806369
4.58905167e-005,-0.00107516
4.58907167e-005,-0.00107516
4.58909167e-005,-0.000806369
4.58911167e-005,-0.00026879
4.58913167e-005,0
4.58915167e-005,0
4.58917167e-005,0.00026879
4.58919167e-005,0.000537579
4.58921167e-005,0.000537579
4.58923167e-005,0.000537579
4.58925167e-005,0.00107516
4.58927167e-005,0.000806369
4.58929167e-005,0.000537579
4.58931167e-005,0.000806369
4.58933167e-005,-0.000537579
4.58935167e-005,-0.000537579
4.58937167e-005,-0.00134395
4.58939167e-005,-0.00134395
4.58941167e-005,-0.00107516
4.58943167e-005,-0.00134395
4.58945167e-005,-0.00188153
4.58947167e-005,-0.00215032
4.58949167e-005,-0.00188153
4.58951167e-005,-0.00241911
4.58953167e-005,-0.00241911
4.58955167e-005,-0.00295669
4.58957167e-005,-0.00322548
4.58959167e-005,-0.0026879
4.58961167e-005,-0.00241911
4.58963167e-005,-0.00241911
4.58965167e-005,-0.00188153
4.58967167e-005,-0.00215032
4.58969167e-005,-0.00188153
4.58971167e-005,-0.00107516
4.58973167e-005,-0.00134395
4.58975167e-005,-0.00107516
4.58977167e-005,-0.000537579
4.58979167e-005,-0.000806369
4.58981167e-005,-0.000806369
4.58983167e-005,0
4.58985167e-005,-0.000806369
4.58987167e-005,-0.00134395
4.58989167e-005,-0.00134395
4.58991167e-005,-0.00134395
4.58993167e-005,-0.00134395
4.58995167e-005,-0.000806369
4.58997167e-005,-0.000537579
4.58999167e-005,-0.00107516
4.59001167e-005,-0.000806369
4.59003167e-005,-0.00134395
4.59005167e-005,-0.00188153
4.59007167e-005,-0.00161274
4.59009167e-005,-0.00107516
4.59011167e-005,-0.00107516
4.59013167e-005,-0.000806369
4.59015167e-005,-0.00107516
4.59017167e-005,-0.00107516
4.59019167e-005,-0.00134395
4.59021167e-005,-0.000537579
4.59023167e-005,-0.00026879
4.59025167e-005,-0.00026879
4.59027167e-005,-0.00107516
4.59029167e-005,-0.00188153
4.59031167e-005,-0.00161274
4.59033167e-005,-0.00161274
4.59035167e-005,-0.00134395
4.59037167e-005,-0.00107516
4.59039167e-005,-0.00107516
4.59041167e-005,-0.00107516
4.59043167e-005,-0.000537579
4.59045167e-005,-0.000537579
4.59047167e-005,0
4.59049167e-005,-0.00026879
4.59051167e-005,-0.00026879
4.59053167e-005,-0.00026879
4.59055167e-005,-0.000537579
4.59057167e-005,-0.00026879
4.59059167e-005,-0.000537579
4.59061167e-005,0
4.59063167e-005,-0.000537579
4.59065167e-005,-0.00107516
4.59067167e-005,-0.000806369
4.59069167e-005,-0.00107516
4.59071167e-005,-0.00161274
4.59073167e-005,-0.00134395
4.59075167e-005,-0.00134395
4.59077167e-005,-0.00161274
