LECROYWR64Xi,10075,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,05-Dec-2013 14:15:41,0                 
Time,Ampl
4.57999488e-005,-0.00134395
4.58001488e-005,-0.00134395
4.58003488e-005,-0.00134395
4.58005488e-005,-0.00107516
4.58007488e-005,-0.00107516
4.58009488e-005,-0.00107516
4.58011488e-005,-0.000806369
4.58013488e-005,-0.00134395
4.58015488e-005,-0.00161274
4.58017488e-005,-0.00134395
4.58019488e-005,-0.00161274
4.58021488e-005,-0.000806369
4.58023488e-005,-0.000537579
4.58025488e-005,-0.00134395
4.58027488e-005,-0.000537579
4.58029488e-005,0
4.58031488e-005,-0.000537579
4.58033488e-005,-0.000537579
4.58035488e-005,-0.000537579
4.58037488e-005,-0.000537579
4.58039488e-005,-0.00107516
4.58041488e-005,-0.000537579
4.58043488e-005,-0.00107516
4.58045488e-005,-0.00161274
4.58047488e-005,-0.00134395
4.58049488e-005,-0.00134395
4.58051488e-005,-0.00161274
4.58053488e-005,-0.00134395
4.58055488e-005,-0.00107516
4.58057488e-005,-0.00161274
4.58059488e-005,-0.00188153
4.58061488e-005,-0.00134395
4.58063488e-005,-0.00107516
4.58065488e-005,-0.00026879
4.58067488e-005,-0.000806369
4.58069488e-005,-0.00134395
4.58071488e-005,-0.00107516
4.58073488e-005,-0.00134395
4.58075488e-005,-0.00161274
4.58077488e-005,-0.00161274
4.58079488e-005,-0.00188153
4.58081488e-005,-0.00215032
4.58083488e-005,-0.00215032
4.58085488e-005,-0.00215032
4.58087488e-005,-0.00215032
4.58089488e-005,-0.0026879
4.58091488e-005,-0.0026879
4.58093488e-005,-0.00241911
4.58095488e-005,-0.00241911
4.58097488e-005,-0.00188153
4.58099488e-005,-0.00134395
4.58101488e-005,-0.000806369
4.58103488e-005,-0.00107516
4.58105488e-005,-0.00161274
4.58107488e-005,-0.000806369
4.58109488e-005,-0.000537579
4.58111488e-005,-0.000537579
4.58113488e-005,-0.000806369
4.58115488e-005,-0.000537579
4.58117488e-005,-0.00107516
4.58119488e-005,-0.000537579
4.58121488e-005,-0.000537579
4.58123488e-005,-0.000537579
4.58125488e-005,0
4.58127488e-005,-0.000806369
4.58129488e-005,-0.000806369
4.58131488e-005,-0.000806369
4.58133488e-005,-0.00107516
4.58135488e-005,-0.00134395
4.58137488e-005,-0.00026879
4.58139488e-005,-0.00026879
4.58141488e-005,-0.000537579
4.58143488e-005,0
4.58145488e-005,0
4.58147488e-005,0
4.58149488e-005,-0.00026879
4.58151488e-005,-0.000537579
4.58153488e-005,-0.000806369
4.58155488e-005,-0.000537579
4.58157488e-005,-0.00134395
4.58159488e-005,-0.00134395
4.58161488e-005,-0.00161274
4.58163488e-005,-0.00134395
4.58165488e-005,-0.00161274
4.58167488e-005,-0.00134395
4.58169488e-005,-0.00134395
4.58171488e-005,-0.00161274
4.58173488e-005,-0.00161274
4.58175488e-005,-0.00161274
4.58177488e-005,-0.00107516
4.58179488e-005,-0.00134395
4.58181488e-005,-0.00134395
4.58183488e-005,-0.00134395
4.58185488e-005,-0.000806369
4.58187488e-005,-0.00107516
4.58189488e-005,-0.000806369
4.58191488e-005,-0.00026879
4.58193488e-005,-0.000806369
4.58195488e-005,-0.000806369
4.58197488e-005,-0.000537579
4.58199488e-005,-0.000537579
4.58201488e-005,-0.000537579
4.58203488e-005,-0.000806369
4.58205488e-005,-0.00107516
4.58207488e-005,-0.00134395
4.58209488e-005,-0.00107516
4.58211488e-005,-0.00188153
4.58213488e-005,-0.00188153
4.58215488e-005,-0.00134395
4.58217488e-005,-0.00161274
4.58219488e-005,-0.00161274
4.58221488e-005,-0.00134395
4.58223488e-005,-0.00134395
4.58225488e-005,-0.00107516
4.58227488e-005,-0.000806369
4.58229488e-005,-0.00134395
4.58231488e-005,-0.00161274
4.58233488e-005,-0.00107516
4.58235488e-005,-0.000806369
4.58237488e-005,-0.000537579
4.58239488e-005,-0.000806369
4.58241488e-005,-0.000537579
4.58243488e-005,0
4.58245488e-005,0.000537579
4.58247488e-005,0.000806369
4.58249488e-005,0.00026879
4.58251488e-005,-0.00026879
4.58253488e-005,0
