LECROYWR64Xi,10075,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,05-Dec-2013 13:46:33,0                 
Time,Ampl
4.57999776e-005,-0.00026879
4.58001776e-005,-0.000806369
4.58003776e-005,-0.00107516
4.58005776e-005,-0.00161274
4.58007776e-005,-0.00134395
4.58009776e-005,-0.00134395
4.58011776e-005,-0.00161274
4.58013776e-005,-0.000537579
4.58015776e-005,-0.000806369
4.58017776e-005,-0.00134395
4.58019776e-005,-0.00107516
4.58021776e-005,-0.000806369
4.58023776e-005,-0.00134395
4.58025776e-005,-0.00188153
4.58027776e-005,-0.00188153
4.58029776e-005,-0.00188153
4.58031776e-005,-0.00188153
4.58033776e-005,-0.00188153
4.58035776e-005,-0.00134395
4.58037776e-005,-0.00107516
4.58039776e-005,-0.00134395
4.58041776e-005,-0.00107516
4.58043776e-005,-0.00134395
4.58045776e-005,-0.00134395
4.58047776e-005,-0.00134395
4.58049776e-005,-0.000806369
4.58051776e-005,-0.000806369
4.58053776e-005,-0.000806369
4.58055776e-005,-0.000806369
4.58057776e-005,-0.00134395
4.58059776e-005,-0.00161274
4.58061776e-005,-0.00161274
4.58063776e-005,-0.00134395
4.58065776e-005,-0.00188153
4.58067776e-005,-0.00188153
4.58069776e-005,-0.00161274
4.58071776e-005,-0.00215032
4.58073776e-005,-0.00188153
4.58075776e-005,-0.00161274
4.58077776e-005,-0.00215032
4.58079776e-005,-0.00241911
4.58081776e-005,-0.00215032
4.58083776e-005,-0.00215032
4.58085776e-005,-0.00215032
4.58087776e-005,-0.00215032
4.58089776e-005,-0.00188153
4.58091776e-005,-0.00188153
4.58093776e-005,-0.00134395
4.58095776e-005,-0.00107516
4.58097776e-005,-0.000806369
4.58099776e-005,-0.00026879
4.58101776e-005,-0.00026879
4.58103776e-005,0
4.58105776e-005,0
4.58107776e-005,-0.000537579
4.58109776e-005,-0.000537579
4.58111776e-005,-0.000806369
4.58113776e-005,0
4.58115776e-005,0
4.58117776e-005,-0.00026879
4.58119776e-005,-0.00107516
4.58121776e-005,-0.00161274
4.58123776e-005,-0.00161274
4.58125776e-005,-0.00188153
4.58127776e-005,-0.00188153
4.58129776e-005,-0.00161274
4.58131776e-005,-0.0026879
4.58133776e-005,-0.00241911
4.58135776e-005,-0.0026879
4.58137776e-005,-0.00295669
4.58139776e-005,-0.00295669
4.58141776e-005,-0.0026879
4.58143776e-005,-0.0026879
4.58145776e-005,-0.00188153
4.58147776e-005,-0.00188153
4.58149776e-005,-0.00215032
4.58151776e-005,-0.00188153
4.58153776e-005,-0.00107516
4.58155776e-005,-0.00161274
4.58157776e-005,-0.000806369
4.58159776e-005,-0.000806369
4.58161776e-005,-0.000537579
4.58163776e-005,0.00026879
4.58165776e-005,0.00026879
4.58167776e-005,0.000537579
4.58169776e-005,0.00026879
4.58171776e-005,0.000537579
4.58173776e-005,0.000537579
4.58175776e-005,0.00026879
4.58177776e-005,0.00107516
4.58179776e-005,0.000537579
4.58181776e-005,0.000806369
4.58183776e-005,0
4.58185776e-005,-0.00026879
4.58187776e-005,-0.000806369
4.58189776e-005,-0.000806369
4.58191776e-005,-0.00107516
4.58193776e-005,-0.000537579
4.58195776e-005,0
4.58197776e-005,0
4.58199776e-005,-0.000806369
4.58201776e-005,-0.000806369
4.58203776e-005,-0.00107516
4.58205776e-005,-0.00107516
4.58207776e-005,-0.000806369
4.58209776e-005,-0.00107516
4.58211776e-005,-0.000537579
4.58213776e-005,-0.00026879
4.58215776e-005,0
4.58217776e-005,0
4.58219776e-005,-0.000806369
4.58221776e-005,-0.000806369
4.58223776e-005,0
4.58225776e-005,-0.000537579
4.58227776e-005,0.00026879
4.58229776e-005,0
4.58231776e-005,0
4.58233776e-005,-0.000537579
4.58235776e-005,-0.00026879
4.58237776e-005,-0.00026879
4.58239776e-005,-0.000806369
4.58241776e-005,-0.00107516
4.58243776e-005,-0.00161274
4.58245776e-005,-0.00188153
4.58247776e-005,-0.00215032
4.58249776e-005,-0.0026879
4.58251776e-005,-0.0026879
4.58253776e-005,-0.00241911
4.58255776e-005,-0.0026879
4.58257776e-005,-0.0026879
4.58259776e-005,-0.0026879
4.58261776e-005,-0.00241911
4.58263776e-005,-0.00215032
4.58265776e-005,-0.00188153
4.58267776e-005,-0.00161274
4.58269776e-005,-0.00215032
4.58271776e-005,-0.00107516
4.58273776e-005,-0.000537579
4.58275776e-005,0
4.58277776e-005,0.00026879
4.58279776e-005,0.00026879
4.58281776e-005,0.000537579
4.58283776e-005,0.000537579
4.58285776e-005,0.000806369
4.58287776e-005,0.000537579
4.58289776e-005,0.000537579
4.58291776e-005,0.000806369
4.58293776e-005,0.000806369
4.58295776e-005,0.00107516
4.58297776e-005,0.000806369
4.58299776e-005,0.000537579
4.58301776e-005,0.000537579
4.58303776e-005,0
4.58305776e-005,0
4.58307776e-005,0.000537579
4.58309776e-005,0.000537579
4.58311776e-005,0.000537579
4.58313776e-005,0.000537579
4.58315776e-005,0.00107516
4.58317776e-005,0.00026879
4.58319776e-005,0.00026879
4.58321776e-005,-0.00026879
4.58323776e-005,0
4.58325776e-005,-0.00026879
4.58327776e-005,0
4.58329776e-005,-0.000806369
4.58331776e-005,-0.00026879
4.58333776e-005,-0.000537579
4.58335776e-005,-0.000537579
4.58337776e-005,-0.000537579
4.58339776e-005,-0.000806369
4.58341776e-005,-0.000537579
4.58343776e-005,-0.000537579
4.58345776e-005,-0.000537579
4.58347776e-005,-0.000537579
4.58349776e-005,0.00026879
4.58351776e-005,0.000537579
4.58353776e-005,0.000806369
4.58355776e-005,0.000537579
4.58357776e-005,0.00107516
4.58359776e-005,0.000537579
4.58361776e-005,0
4.58363776e-005,-0.00026879
4.58365776e-005,-0.00026879
4.58367776e-005,0
4.58369776e-005,0
4.58371776e-005,-0.000537579
4.58373776e-005,0
4.58375776e-005,-0.000806369
4.58377776e-005,-0.000806369
4.58379776e-005,-0.00107516
4.58381776e-005,-0.000537579
4.58383776e-005,-0.000806369
4.58385776e-005,-0.00107516
4.58387776e-005,-0.000806369
4.58389776e-005,-0.000537579
4.58391776e-005,-0.00026879
4.58393776e-005,0
4.58395776e-005,0
4.58397776e-005,0.00026879
4.58399776e-005,0
4.58401776e-005,-0.00026879
4.58403776e-005,-0.000806369
4.58405776e-005,-0.000806369
4.58407776e-005,-0.00107516
4.58409776e-005,-0.00134395
4.58411776e-005,-0.00161274
4.58413776e-005,-0.00134395
4.58415776e-005,-0.00134395
4.58417776e-005,-0.00161274
4.58419776e-005,-0.00215032
4.58421776e-005,-0.00188153
4.58423776e-005,-0.00215032
4.58425776e-005,-0.00215032
4.58427776e-005,-0.00188153
4.58429776e-005,-0.00188153
4.58431776e-005,-0.00188153
4.58433776e-005,-0.00107516
