LECROYWR64Xi,10075,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,05-Dec-2013 13:43:20,0                 
Time,Ampl
4.57998612e-005,-0.00134395
4.58000612e-005,-0.00134395
4.58002612e-005,-0.00161274
4.58004612e-005,-0.00107516
4.58006612e-005,-0.00107516
4.58008612e-005,-0.000806369
4.58010612e-005,-0.000806369
4.58012612e-005,-0.00026879
4.58014612e-005,-0.000537579
4.58016612e-005,-0.000806369
4.58018612e-005,-0.000806369
4.58020612e-005,-0.000537579
4.58022612e-005,-0.00107516
4.58024612e-005,0
4.58026612e-005,-0.000537579
4.58028612e-005,0
4.58030612e-005,0.00026879
4.58032612e-005,0.00026879
4.58034612e-005,0.00026879
4.58036612e-005,0.00026879
4.58038612e-005,-0.00026879
4.58040612e-005,-0.000537579
4.58042612e-005,-0.000806369
4.58044612e-005,-0.00134395
4.58046612e-005,-0.00188153
4.58048612e-005,-0.000806369
4.58050612e-005,-0.00107516
4.58052612e-005,-0.00134395
4.58054612e-005,-0.00107516
4.58056612e-005,-0.00188153
4.58058612e-005,-0.00215032
4.58060612e-005,-0.00188153
4.58062612e-005,-0.00134395
4.58064612e-005,-0.00107516
4.58066612e-005,-0.00107516
4.58068612e-005,-0.00107516
4.58070612e-005,-0.00107516
4.58072612e-005,-0.00026879
4.58074612e-005,-0.000806369
4.58076612e-005,-0.00026879
4.58078612e-005,0.00026879
4.58080612e-005,0
4.58082612e-005,0.000537579
4.58084612e-005,0.00107516
4.58086612e-005,0.000537579
4.58088612e-005,0.000537579
4.58090612e-005,0.000537579
4.58092612e-005,0.00026879
4.58094612e-005,0.00026879
4.58096612e-005,0.00026879
4.58098612e-005,0.000806369
4.58100612e-005,-0.00026879
4.58102612e-005,0
4.58104612e-005,-0.000537579
4.58106612e-005,-0.000537579
4.58108612e-005,-0.000806369
4.58110612e-005,-0.00134395
4.58112612e-005,-0.00134395
4.58114612e-005,-0.00134395
4.58116612e-005,-0.00161274
4.58118612e-005,-0.00241911
4.58120612e-005,-0.00241911
4.58122612e-005,-0.00295669
4.58124612e-005,-0.00322548
4.58126612e-005,-0.00349427
4.58128612e-005,-0.00376306
4.58130612e-005,-0.00349427
4.58132612e-005,-0.00349427
4.58134612e-005,-0.00349427
4.58136612e-005,-0.00295669
4.58138612e-005,-0.00295669
4.58140612e-005,-0.00322548
4.58142612e-005,-0.00295669
4.58144612e-005,-0.00295669
4.58146612e-005,-0.00241911
4.58148612e-005,-0.00215032
4.58150612e-005,-0.00215032
4.58152612e-005,-0.00134395
4.58154612e-005,-0.00188153
4.58156612e-005,-0.00134395
4.58158612e-005,-0.00107516
4.58160612e-005,-0.00161274
4.58162612e-005,-0.000537579
4.58164612e-005,-0.000806369
4.58166612e-005,-0.00026879
4.58168612e-005,0
4.58170612e-005,-0.00026879
4.58172612e-005,-0.00026879
4.58174612e-005,0.00026879
4.58176612e-005,0
4.58178612e-005,-0.00026879
4.58180612e-005,0.00026879
4.58182612e-005,0.00026879
4.58184612e-005,0
4.58186612e-005,-0.000537579
4.58188612e-005,-0.00107516
4.58190612e-005,-0.00161274
4.58192612e-005,-0.00188153
4.58194612e-005,-0.00188153
4.58196612e-005,-0.00241911
4.58198612e-005,-0.00215032
4.58200612e-005,-0.00241911
4.58202612e-005,-0.0026879
4.58204612e-005,-0.0026879
4.58206612e-005,-0.00295669
4.58208612e-005,-0.0026879
4.58210612e-005,-0.00188153
4.58212612e-005,-0.0026879
4.58214612e-005,-0.0026879
4.58216612e-005,-0.00322548
4.58218612e-005,-0.00322548
4.58220612e-005,-0.00295669
4.58222612e-005,-0.00241911
4.58224612e-005,-0.00241911
4.58226612e-005,-0.00241911
4.58228612e-005,-0.00215032
4.58230612e-005,-0.00241911
4.58232612e-005,-0.00295669
4.58234612e-005,-0.00295669
4.58236612e-005,-0.00241911
4.58238612e-005,-0.0026879
4.58240612e-005,-0.00241911
4.58242612e-005,-0.00188153
