LECROYWR64Xi,10075,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,05-Dec-2013 14:26:42,0                 
Time,Ampl
4.57999202e-005,-0.00161274
4.58001202e-005,-0.00161274
4.58003202e-005,-0.00107516
4.58005202e-005,-0.00107516
4.58007202e-005,-0.00107516
4.58009202e-005,-0.000537579
4.58011202e-005,-0.00134395
4.58013202e-005,-0.00161274
4.58015202e-005,-0.00107516
4.58017202e-005,-0.000806369
4.58019202e-005,-0.00026879
4.58021202e-005,-0.000806369
4.58023202e-005,-0.00107516
4.58025202e-005,-0.00107516
4.58027202e-005,-0.00161274
4.58029202e-005,-0.00134395
4.58031202e-005,-0.00134395
4.58033202e-005,-0.00161274
4.58035202e-005,-0.00134395
4.58037202e-005,-0.00215032
4.58039202e-005,-0.00188153
4.58041202e-005,-0.00161274
4.58043202e-005,-0.00107516
4.58045202e-005,-0.00134395
4.58047202e-005,-0.00134395
4.58049202e-005,-0.00107516
4.58051202e-005,-0.00134395
4.58053202e-005,-0.00134395
4.58055202e-005,-0.00188153
4.58057202e-005,-0.00161274
4.58059202e-005,-0.00188153
4.58061202e-005,-0.00188153
4.58063202e-005,-0.00188153
4.58065202e-005,-0.00215032
4.58067202e-005,-0.00188153
4.58069202e-005,-0.00188153
4.58071202e-005,-0.00215032
4.58073202e-005,-0.00241911
4.58075202e-005,-0.00215032
4.58077202e-005,-0.00241911
4.58079202e-005,-0.00188153
4.58081202e-005,-0.00188153
4.58083202e-005,-0.00134395
4.58085202e-005,-0.00134395
4.58087202e-005,-0.00107516
4.58089202e-005,-0.000806369
4.58091202e-005,-0.000537579
4.58093202e-005,-0.00026879
4.58095202e-005,-0.00026879
4.58097202e-005,0.00026879
4.58099202e-005,0.000537579
4.58101202e-005,0.000806369
4.58103202e-005,0.000537579
4.58105202e-005,0.000537579
4.58107202e-005,0.00134395
4.58109202e-005,0.000537579
4.58111202e-005,0.00026879
4.58113202e-005,0.000806369
4.58115202e-005,0.00026879
4.58117202e-005,0.000537579
4.58119202e-005,0.00026879
4.58121202e-005,0.000806369
4.58123202e-005,0.000806369
4.58125202e-005,0.000806369
4.58127202e-005,0.000806369
4.58129202e-005,0.000806369
4.58131202e-005,0.000537579
4.58133202e-005,0.000537579
4.58135202e-005,0.000537579
4.58137202e-005,-0.000537579
4.58139202e-005,-0.00134395
4.58141202e-005,-0.00161274
4.58143202e-005,-0.00188153
4.58145202e-005,-0.00215032
4.58147202e-005,-0.00215032
4.58149202e-005,-0.00215032
4.58151202e-005,-0.0026879
4.58153202e-005,-0.0026879
4.58155202e-005,-0.00322548
4.58157202e-005,-0.00322548
4.58159202e-005,-0.00349427
4.58161202e-005,-0.00322548
4.58163202e-005,-0.00322548
4.58165202e-005,-0.0026879
4.58167202e-005,-0.0026879
4.58169202e-005,-0.0026879
4.58171202e-005,-0.00215032
4.58173202e-005,-0.00215032
4.58175202e-005,-0.00188153
4.58177202e-005,-0.00215032
4.58179202e-005,-0.00161274
4.58181202e-005,-0.00107516
4.58183202e-005,-0.00107516
4.58185202e-005,-0.00107516
4.58187202e-005,-0.00161274
4.58189202e-005,-0.00134395
4.58191202e-005,-0.00134395
4.58193202e-005,-0.00161274
4.58195202e-005,-0.00188153
4.58197202e-005,-0.00161274
4.58199202e-005,-0.00161274
4.58201202e-005,-0.00215032
4.58203202e-005,-0.00188153
4.58205202e-005,-0.00188153
4.58207202e-005,-0.00161274
4.58209202e-005,-0.00161274
4.58211202e-005,-0.00188153
4.58213202e-005,-0.00161274
4.58215202e-005,-0.00134395
4.58217202e-005,-0.00161274
4.58219202e-005,-0.00215032
4.58221202e-005,-0.00215032
4.58223202e-005,-0.00241911
4.58225202e-005,-0.00295669
4.58227202e-005,-0.0026879
4.58229202e-005,-0.00295669
4.58231202e-005,-0.0026879
4.58233202e-005,-0.00295669
4.58235202e-005,-0.00322548
4.58237202e-005,-0.00295669
4.58239202e-005,-0.00215032
4.58241202e-005,-0.00188153
4.58243202e-005,-0.00134395
4.58245202e-005,-0.000806369
4.58247202e-005,-0.00026879
4.58249202e-005,0
4.58251202e-005,0
4.58253202e-005,0
4.58255202e-005,0
4.58257202e-005,0.000537579
4.58259202e-005,0.000537579
4.58261202e-005,0.00026879
4.58263202e-005,-0.00026879
4.58265202e-005,-0.00026879
4.58267202e-005,-0.000537579
4.58269202e-005,-0.000806369
4.58271202e-005,-0.000537579
4.58273202e-005,-0.00134395
4.58275202e-005,-0.00188153
4.58277202e-005,-0.0026879
4.58279202e-005,-0.0026879
4.58281202e-005,-0.0026879
4.58283202e-005,-0.00295669
4.58285202e-005,-0.00322548
4.58287202e-005,-0.00349427
4.58289202e-005,-0.00349427
4.58291202e-005,-0.00295669
4.58293202e-005,-0.00161274
4.58295202e-005,-0.00161274
4.58297202e-005,-0.00134395
4.58299202e-005,-0.00188153
4.58301202e-005,-0.00188153
4.58303202e-005,-0.00188153
4.58305202e-005,-0.00161274
4.58307202e-005,-0.00134395
4.58309202e-005,-0.000806369
4.58311202e-005,-0.000537579
4.58313202e-005,0.00026879
4.58315202e-005,0.00026879
4.58317202e-005,0.000537579
4.58319202e-005,0.000806369
4.58321202e-005,0.00107516
4.58323202e-005,0.00161274
4.58325202e-005,0.00188153
4.58327202e-005,0.00295669
4.58329202e-005,0.0026879
4.58331202e-005,0.0026879
4.58333202e-005,0.00349427
4.58335202e-005,0.00322548
4.58337202e-005,0.00322548
4.58339202e-005,0.0026879
4.58341202e-005,0.00215032
4.58343202e-005,0.00161274
4.58345202e-005,0.00107516
4.58347202e-005,0.000537579
4.58349202e-005,0
4.58351202e-005,0
4.58353202e-005,-0.00107516
4.58355202e-005,-0.00134395
4.58357202e-005,-0.00134395
4.58359202e-005,-0.00188153
4.58361202e-005,-0.00161274
4.58363202e-005,-0.00188153
4.58365202e-005,-0.00161274
4.58367202e-005,-0.00188153
4.58369202e-005,-0.00188153
4.58371202e-005,-0.00161274
4.58373202e-005,-0.00161274
4.58375202e-005,-0.000806369
4.58377202e-005,-0.00107516
4.58379202e-005,-0.00134395
4.58381202e-005,-0.00161274
4.58383202e-005,-0.00161274
4.58385202e-005,-0.00188153
4.58387202e-005,-0.00161274
4.58389202e-005,-0.00134395
