LECROYWR64Xi,10075,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,05-Dec-2013 14:31:05,0                 
Time,Ampl
4.57998828e-005,-0.00134395
4.58000828e-005,-0.00134395
4.58002828e-005,-0.00161274
4.58004828e-005,-0.00161274
4.58006828e-005,-0.00188153
4.58008828e-005,-0.00215032
4.58010828e-005,-0.00241911
4.58012828e-005,-0.00215032
4.58014828e-005,-0.00215032
4.58016828e-005,-0.00161274
4.58018828e-005,-0.00134395
4.58020828e-005,-0.00161274
4.58022828e-005,-0.00107516
4.58024828e-005,-0.000537579
4.58026828e-005,-0.000537579
4.58028828e-005,-0.00026879
4.58030828e-005,-0.00026879
4.58032828e-005,0
4.58034828e-005,0.00026879
4.58036828e-005,0
4.58038828e-005,-0.000537579
4.58040828e-005,-0.000537579
4.58042828e-005,-0.00026879
4.58044828e-005,-0.00026879
4.58046828e-005,0.00026879
4.58048828e-005,-0.00026879
4.58050828e-005,-0.00134395
4.58052828e-005,-0.000806369
4.58054828e-005,-0.000537579
4.58056828e-005,-0.000806369
4.58058828e-005,-0.00026879
4.58060828e-005,0.00026879
4.58062828e-005,-0.00026879
4.58064828e-005,0
4.58066828e-005,-0.000537579
4.58068828e-005,-0.000806369
4.58070828e-005,-0.00026879
4.58072828e-005,-0.000806369
4.58074828e-005,-0.00134395
4.58076828e-005,-0.00161274
4.58078828e-005,-0.00188153
4.58080828e-005,-0.00188153
4.58082828e-005,-0.00161274
4.58084828e-005,-0.00215032
4.58086828e-005,-0.00241911
4.58088828e-005,-0.00322548
4.58090828e-005,-0.0026879
4.58092828e-005,-0.00295669
4.58094828e-005,-0.0026879
4.58096828e-005,-0.00241911
4.58098828e-005,-0.00241911
4.58100828e-005,-0.00188153
4.58102828e-005,-0.00161274
4.58104828e-005,-0.00161274
4.58106828e-005,-0.000806369
4.58108828e-005,-0.00107516
4.58110828e-005,-0.000806369
4.58112828e-005,-0.000806369
4.58114828e-005,-0.00107516
4.58116828e-005,-0.00161274
4.58118828e-005,-0.00134395
4.58120828e-005,-0.00161274
4.58122828e-005,-0.00161274
4.58124828e-005,-0.00134395
4.58126828e-005,-0.00134395
4.58128828e-005,-0.00134395
4.58130828e-005,-0.00134395
4.58132828e-005,-0.00107516
4.58134828e-005,-0.00107516
4.58136828e-005,-0.000537579
4.58138828e-005,-0.000806369
4.58140828e-005,-0.00107516
4.58142828e-005,-0.000806369
4.58144828e-005,-0.000806369
4.58146828e-005,-0.00107516
4.58148828e-005,-0.000806369
4.58150828e-005,-0.000806369
4.58152828e-005,-0.000806369
4.58154828e-005,-0.000806369
4.58156828e-005,-0.00134395
4.58158828e-005,-0.00107516
4.58160828e-005,-0.000806369
4.58162828e-005,-0.000806369
4.58164828e-005,-0.00134395
4.58166828e-005,-0.00134395
4.58168828e-005,-0.00134395
4.58170828e-005,-0.00134395
4.58172828e-005,-0.000806369
4.58174828e-005,-0.000537579
4.58176828e-005,-0.000806369
4.58178828e-005,-0.000537579
4.58180828e-005,-0.00107516
4.58182828e-005,-0.00107516
4.58184828e-005,-0.000806369
4.58186828e-005,-0.00107516
4.58188828e-005,-0.00107516
4.58190828e-005,-0.000806369
4.58192828e-005,-0.00134395
4.58194828e-005,-0.00161274
4.58196828e-005,-0.00188153
4.58198828e-005,-0.00161274
4.58200828e-005,-0.00134395
4.58202828e-005,-0.00161274
4.58204828e-005,-0.00134395
4.58206828e-005,-0.00134395
4.58208828e-005,-0.000806369
4.58210828e-005,-0.00107516
4.58212828e-005,-0.00107516
4.58214828e-005,-0.000537579
4.58216828e-005,-0.000806369
4.58218828e-005,-0.000806369
4.58220828e-005,0
4.58222828e-005,-0.000806369
4.58224828e-005,-0.000537579
4.58226828e-005,-0.00107516
4.58228828e-005,-0.00107516
4.58230828e-005,-0.000537579
4.58232828e-005,-0.000806369
4.58234828e-005,-0.00107516
4.58236828e-005,-0.00107516
4.58238828e-005,-0.000537579
4.58240828e-005,-0.000537579
4.58242828e-005,-0.00107516
4.58244828e-005,-0.00107516
4.58246828e-005,-0.00134395
4.58248828e-005,-0.00188153
4.58250828e-005,-0.00107516
4.58252828e-005,-0.00107516
4.58254828e-005,-0.00134395
4.58256828e-005,-0.00107516
4.58258828e-005,-0.00134395
4.58260828e-005,-0.00134395
4.58262828e-005,-0.000806369
4.58264828e-005,-0.00107516
4.58266828e-005,-0.00107516
4.58268828e-005,-0.000806369
4.58270828e-005,-0.000537579
4.58272828e-005,-0.000537579
4.58274828e-005,-0.000806369
4.58276828e-005,-0.00134395
4.58278828e-005,-0.00188153
4.58280828e-005,-0.00188153
4.58282828e-005,-0.00188153
4.58284828e-005,-0.00215032
4.58286828e-005,-0.00241911
4.58288828e-005,-0.00188153
4.58290828e-005,-0.00215032
4.58292828e-005,-0.00188153
4.58294828e-005,-0.00161274
4.58296828e-005,-0.00188153
4.58298828e-005,-0.00188153
4.58300828e-005,-0.00134395
4.58302828e-005,-0.00107516
4.58304828e-005,-0.000806369
4.58306828e-005,-0.000806369
4.58308828e-005,-0.00107516
4.58310828e-005,-0.00107516
4.58312828e-005,-0.00134395
4.58314828e-005,-0.00134395
4.58316828e-005,-0.00107516
4.58318828e-005,-0.000806369
4.58320828e-005,-0.00134395
4.58322828e-005,-0.000806369
4.58324828e-005,-0.00107516
4.58326828e-005,-0.000806369
4.58328828e-005,-0.000537579
4.58330828e-005,-0.000806369
4.58332828e-005,-0.000537579
4.58334828e-005,-0.00026879
4.58336828e-005,0
4.58338828e-005,-0.000806369
4.58340828e-005,-0.000537579
4.58342828e-005,-0.000537579
4.58344828e-005,-0.00026879
4.58346828e-005,0
4.58348828e-005,0.00026879
4.58350828e-005,0.00026879
4.58352828e-005,-0.00026879
4.58354828e-005,-0.00107516
4.58356828e-005,-0.000537579
4.58358828e-005,-0.000806369
4.58360828e-005,-0.00134395
4.58362828e-005,-0.00188153
4.58364828e-005,-0.00134395
4.58366828e-005,-0.00188153
4.58368828e-005,-0.00161274
4.58370828e-005,-0.00107516
4.58372828e-005,-0.00134395
4.58374828e-005,-0.00134395
4.58376828e-005,-0.00134395
4.58378828e-005,-0.00134395
4.58380828e-005,-0.00134395
4.58382828e-005,-0.00107516
4.58384828e-005,-0.00107516
4.58386828e-005,-0.00107516
4.58388828e-005,-0.00107516
4.58390828e-005,-0.000806369
4.58392828e-005,-0.00107516
4.58394828e-005,-0.000537579
4.58396828e-005,-0.000537579
4.58398828e-005,-0.00134395
4.58400828e-005,-0.00107516
4.58402828e-005,-0.000806369
4.58404828e-005,-0.00161274
4.58406828e-005,-0.00107516
4.58408828e-005,-0.00161274
4.58410828e-005,-0.00215032
4.58412828e-005,-0.00188153
4.58414828e-005,-0.00134395
4.58416828e-005,-0.00188153
4.58418828e-005,-0.00134395
4.58420828e-005,-0.000806369
4.58422828e-005,-0.00026879
4.58424828e-005,-0.000537579
4.58426828e-005,-0.000806369
4.58428828e-005,-0.000806369
4.58430828e-005,-0.00026879
4.58432828e-005,-0.000806369
4.58434828e-005,-0.000806369
4.58436828e-005,-0.000806369
4.58438828e-005,-0.000806369
4.58440828e-005,-0.000537579
4.58442828e-005,-0.00026879
4.58444828e-005,-0.000806369
4.58446828e-005,-0.00026879
4.58448828e-005,-0.00026879
4.58450828e-005,-0.000537579
4.58452828e-005,-0.00026879
4.58454828e-005,0
4.58456828e-005,0.000537579
4.58458828e-005,0.00026879
4.58460828e-005,0.000806369
4.58462828e-005,0.000806369
4.58464828e-005,0.000537579
4.58466828e-005,0.00026879
4.58468828e-005,0
4.58470828e-005,0
4.58472828e-005,-0.00026879
4.58474828e-005,-0.000537579
4.58476828e-005,-0.00026879
4.58478828e-005,-0.00026879
4.58480828e-005,-0.000537579
4.58482828e-005,-0.00107516
4.58484828e-005,-0.00107516
4.58486828e-005,-0.000537579
4.58488828e-005,-0.00107516
4.58490828e-005,-0.00161274
4.58492828e-005,-0.00188153
4.58494828e-005,-0.00188153
4.58496828e-005,-0.00161274
4.58498828e-005,-0.00161274
4.58500828e-005,-0.00134395
4.58502828e-005,-0.000537579
4.58504828e-005,-0.000806369
4.58506828e-005,-0.00107516
4.58508828e-005,-0.000806369
4.58510828e-005,-0.00107516
4.58512828e-005,-0.00107516
4.58514828e-005,-0.00107516
4.58516828e-005,-0.00134395
4.58518828e-005,-0.00134395
4.58520828e-005,-0.000806369
4.58522828e-005,-0.00107516
4.58524828e-005,-0.00134395
4.58526828e-005,-0.00134395
4.58528828e-005,-0.00107516
4.58530828e-005,-0.00107516
4.58532828e-005,-0.000806369
4.58534828e-005,-0.00107516
4.58536828e-005,-0.00134395
4.58538828e-005,-0.000537579
4.58540828e-005,-0.000806369
4.58542828e-005,-0.000537579
4.58544828e-005,-0.000537579
4.58546828e-005,-0.000806369
4.58548828e-005,-0.000537579
4.58550828e-005,0.000537579
4.58552828e-005,0
4.58554828e-005,0
4.58556828e-005,0
4.58558828e-005,0
4.58560828e-005,0.00026879
4.58562828e-005,0.00026879
4.58564828e-005,0.00026879
4.58566828e-005,-0.000537579
4.58568828e-005,-0.00026879
4.58570828e-005,-0.00026879
4.58572828e-005,0.00026879
4.58574828e-005,0.00026879
4.58576828e-005,0.000806369
4.58578828e-005,0.000537579
4.58580828e-005,0.000806369
4.58582828e-005,0.000537579
4.58584828e-005,0.000537579
4.58586828e-005,0.00026879
4.58588828e-005,0
4.58590828e-005,-0.000537579
4.58592828e-005,-0.000806369
4.58594828e-005,-0.00134395
4.58596828e-005,-0.00215032
4.58598828e-005,-0.00188153
4.58600828e-005,-0.00188153
4.58602828e-005,-0.00215032
4.58604828e-005,-0.00188153
4.58606828e-005,-0.00188153
4.58608828e-005,-0.00215032
4.58610828e-005,-0.00188153
4.58612828e-005,-0.00161274
4.58614828e-005,-0.00161274
4.58616828e-005,-0.00188153
4.58618828e-005,-0.00188153
4.58620828e-005,-0.00134395
4.58622828e-005,-0.000537579
4.58624828e-005,-0.000806369
4.58626828e-005,-0.00026879
4.58628828e-005,0.00026879
4.58630828e-005,0.000537579
4.58632828e-005,0.00107516
4.58634828e-005,0.00026879
4.58636828e-005,0.000537579
4.58638828e-005,0.000806369
4.58640828e-005,0.000806369
4.58642828e-005,0.000537579
4.58644828e-005,0.00026879
4.58646828e-005,0
4.58648828e-005,-0.000806369
4.58650828e-005,-0.00107516
4.58652828e-005,-0.000537579
4.58654828e-005,-0.00107516
4.58656828e-005,-0.00107516
4.58658828e-005,-0.000537579
4.58660828e-005,-0.000806369
4.58662828e-005,-0.000537579
4.58664828e-005,-0.00026879
4.58666828e-005,-0.00107516
4.58668828e-005,-0.00107516
4.58670828e-005,-0.00134395
4.58672828e-005,-0.00107516
4.58674828e-005,-0.00134395
4.58676828e-005,-0.00134395
4.58678828e-005,-0.00161274
4.58680828e-005,-0.00134395
